leg_id,term,type,start,end,state,party,first,last,gender,terms,birthday
F000300,2,House,1903-11-09,1905-03-03,VT,Republican,David,Foster,M,6,1857-06-27
F000300,3,House,1905-12-04,1907-03-03,VT,Republican,David,Foster,M,6,1857-06-27
F000300,4,House,1907-12-02,1909-03-03,VT,Republican,David,Foster,M,6,1857-06-27
F000300,5,House,1909-03-15,1911-03-03,VT,Republican,David,Foster,M,6,1857-06-27
F000300,6,House,1911-04-04,1912-03-21,VT,Republican,David,Foster,M,6,1857-06-27
G000057,1,House,1893-08-07,1895-03-03,NJ,Republican,John,Gardner,M,10,1845-10-17
G000057,2,House,1895-12-02,1897-03-03,NJ,Republican,John,Gardner,M,10,1845-10-17
G000057,3,House,1897-03-15,1899-03-03,NJ,Republican,John,Gardner,M,10,1845-10-17
G000057,4,House,1899-12-04,1901-03-03,NJ,Republican,John,Gardner,M,10,1845-10-17
G000057,5,House,1901-12-02,1903-03-03,NJ,Republican,John,Gardner,M,10,1845-10-17
G000057,6,House,1903-11-09,1905-03-03,NJ,Republican,John,Gardner,M,10,1845-10-17
G000057,7,House,1905-12-04,1907-03-03,NJ,Republican,John,Gardner,M,10,1845-10-17
G000057,8,House,1907-12-02,1909-03-03,NJ,Republican,John,Gardner,M,10,1845-10-17
G000057,9,House,1909-03-15,1911-03-03,NJ,Republican,John,Gardner,M,10,1845-10-17
G000057,10,House,1911-04-04,1913-03-03,NJ,Republican,John,Gardner,M,10,1845-10-17
G000060,1,Senate,1911-04-04,1913-03-03,ME,Democrat,Obadiah,Gardner,M,1,1852-09-13
G000191,1,House,1909-03-15,1911-03-03,MO,Democrat,Patrick,Gill,M,2,1868-08-16
G000191,2,House,1911-04-04,1913-03-03,MO,Democrat,Patrick,Gill,M,2,1868-08-16
G000310,1,House,1907-12-02,1909-03-03,TN,Democrat,George,Gordon,M,3,1836-10-05
G000310,2,House,1909-03-15,1911-03-03,TN,Democrat,George,Gordon,M,3,1836-10-05
G000310,3,House,1911-04-04,1913-03-03,TN,Democrat,George,Gordon,M,3,1836-10-05
G000343,1,House,1911-04-04,1913-03-03,ME,Democrat,Samuel,Gould,M,1,1852-01-01
G000443,1,House,1911-04-04,1913-03-03,PA,Democrat,Curtis,Gregg,M,1,1865-08-09
H000112,1,House,1911-04-04,1913-03-03,WV,Democrat,John,Hamilton,M,1,1855-03-16
H000162,1,House,1909-03-15,1911-03-03,ND,Republican,Louis,Hanna,M,2,1861-08-09
H000162,2,House,1911-04-04,1913-03-03,ND,Republican,Louis,Hanna,M,2,1861-08-09
H000251,1,House,1911-04-04,1913-03-03,MA,Republican,Robert,Harris,M,1,1854-11-08
H000301,1,House,1911-04-04,1913-03-03,PA,Republican,Jesse,Hartman,M,1,1853-06-18
H000422,1,House,1909-03-15,1911-03-03,DE,Republican,William,Heald,M,2,1864-08-27
H000422,2,House,1911-04-04,1913-03-03,DE,Republican,William,Heald,M,2,1864-08-27
H000505,1,House,1895-12-02,1897-03-03,CT,Republican,Edward,Henry,M,9,1836-02-10
H000505,2,House,1897-03-15,1899-03-03,CT,Republican,Edward,Henry,M,9,1836-02-10
H000505,3,House,1899-12-04,1901-03-03,CT,Republican,Edward,Henry,M,9,1836-02-10
H000505,4,House,1901-12-02,1903-03-03,CT,Republican,Edward,Henry,M,9,1836-02-10
H000505,5,House,1903-11-09,1905-03-03,CT,Republican,Edward,Henry,M,9,1836-02-10
H000505,6,House,1905-12-04,1907-03-03,CT,Republican,Edward,Henry,M,9,1836-02-10
H000505,7,House,1907-12-02,1909-03-03,CT,Republican,Edward,Henry,M,9,1836-02-10
H000505,8,House,1909-03-15,1911-03-03,CT,Republican,Edward,Henry,M,9,1836-02-10
H000505,9,House,1911-04-04,1913-03-03,CT,Republican,Edward,Henry,M,9,1836-02-10
H000578,1,House,1905-12-04,1907-03-03,CT,Republican,Edwin,Higgins,M,4,1874-07-02
H000578,2,House,1907-12-02,1909-03-03,CT,Republican,Edwin,Higgins,M,4,1874-07-02
H000578,3,House,1909-03-15,1911-03-03,CT,Republican,Edwin,Higgins,M,4,1874-07-02
H000578,4,House,1911-04-04,1913-03-03,CT,Republican,Edwin,Higgins,M,4,1874-07-02
H000871,1,House,1907-12-02,1909-03-03,OH,Republican,Leonard,Howland,M,3,1865-12-05
H000871,2,House,1909-03-15,1911-03-03,OH,Republican,Leonard,Howland,M,3,1865-12-05
H000871,3,House,1911-04-04,1913-03-03,OH,Republican,Leonard,Howland,M,3,1865-12-05
H000882,1,House,1905-12-04,1907-03-03,IA,Republican,Elbert,Hubbard,M,4,1849-08-19
H000882,2,House,1907-12-02,1909-03-03,IA,Republican,Elbert,Hubbard,M,4,1849-08-19
H000882,3,House,1909-03-15,1911-03-03,IA,Republican,Elbert,Hubbard,M,4,1849-08-19
H000882,4,House,1911-04-04,1913-03-03,IA,Republican,Elbert,Hubbard,M,4,1849-08-19
J000011,1,House,1911-04-04,1913-03-03,KS,Republican,Fred,Jackson,M,1,1868-04-19
J000124,1,Senate,1911-04-04,1917-03-03,ME,Democrat,Charles,Johnson,M,1,1859-02-14
K000096,1,House,1909-03-15,1911-03-03,IA,Republican,Nathan,Kendall,M,2,1868-03-17
K000096,2,House,1911-04-04,1913-03-03,IA,Republican,Nathan,Kendall,M,2,1868-03-17
K000132,1,Senate,1911-04-04,1917-03-03,IN,Democrat,John,Kern,M,1,1849-12-20
K000232,1,House,1907-12-02,1909-03-03,PA,Democrat,George,Kipp,M,2,1847-03-28
K000232,2,House,1911-04-04,1913-03-03,PA,Democrat,George,Kipp,M,2,1847-03-28
K000313,1,House,1909-03-15,1911-03-03,WI,Republican,Arthur,Kopp,M,2,1874-02-28
K000313,2,House,1911-04-04,1913-03-03,WI,Republican,Arthur,Kopp,M,2,1874-02-28
L000033,1,House,1897-03-15,1899-03-03,VA,Democrat,John,Lamb,M,8,1840-06-12
L000033,2,House,1899-12-04,1901-03-03,VA,Democrat,John,Lamb,M,8,1840-06-12
L000033,3,House,1901-12-02,1903-03-03,VA,Democrat,John,Lamb,M,8,1840-06-12
L000033,4,House,1903-11-09,1905-03-03,VA,Democrat,John,Lamb,M,8,1840-06-12
L000033,5,House,1905-12-04,1907-03-03,VA,Democrat,John,Lamb,M,8,1840-06-12
L000033,6,House,1907-12-02,1909-03-03,VA,Democrat,John,Lamb,M,8,1840-06-12
L000033,7,House,1909-03-15,1911-03-03,VA,Democrat,John,Lamb,M,8,1840-06-12
L000033,8,House,1911-04-04,1913-03-03,VA,Democrat,John,Lamb,M,8,1840-06-12
L000117,1,House,1909-03-15,1911-03-03,NE,Democrat,James,Latta,M,2,1844-10-31
L000117,2,House,1911-04-04,1913-03-03,NE,Democrat,James,Latta,M,2,1844-10-31
L000133,1,House,1897-03-15,1899-03-03,MA,Republican,George,Lawrence,M,8,1859-05-19
L000133,2,House,1899-12-04,1901-03-03,MA,Republican,George,Lawrence,M,8,1859-05-19
L000133,3,House,1901-12-02,1903-03-03,MA,Republican,George,Lawrence,M,8,1859-05-19
L000133,4,House,1903-11-09,1905-03-03,MA,Republican,George,Lawrence,M,8,1859-05-19
L000133,5,House,1905-12-04,1907-03-03,MA,Republican,George,Lawrence,M,8,1859-05-19
L000133,6,House,1907-12-02,1909-03-03,MA,Republican,George,Lawrence,M,8,1859-05-19
L000133,7,House,1909-03-15,1911-03-03,MA,Republican,George,Lawrence,M,8,1859-05-19
L000133,8,House,1911-04-04,1913-03-03,MA,Republican,George,Lawrence,M,8,1859-05-19
L000165,1,Senate,1911-04-04,1917-03-03,TN,Democrat,Luke,Lea,M,1,1879-04-12
L000218,1,House,1907-12-02,1909-03-03,PI,,Benito,Legarda Y Tuason,M,3,1853-09-27
L000218,2,House,1909-03-15,1911-03-03,PI,,Benito,Legarda Y Tuason,M,3,1853-09-27
L000218,3,House,1911-04-04,1913-03-03,PI,,Benito,Legarda Y Tuason,M,3,1853-09-27
L000324,1,House,1901-12-02,1903-03-03,NY,Democrat,George,Lindsay,M,6,1837-01-07
L000324,2,House,1903-11-09,1905-03-03,NY,Democrat,George,Lindsay,M,6,1837-01-07
L000324,3,House,1905-12-04,1907-03-03,NY,Democrat,George,Lindsay,M,6,1837-01-07
L000324,4,House,1907-12-02,1909-03-03,NY,Democrat,George,Lindsay,M,6,1837-01-07
L000324,5,House,1909-03-15,1911-03-03,NY,Democrat,George,Lindsay,M,6,1837-01-07
L000324,6,House,1911-04-04,1913-03-03,NY,Democrat,George,Lindsay,M,6,1837-01-07
L000343,1,Senate,1911-04-04,1917-03-03,RI,Republican,Henry,Lippitt,M,1,1856-10-12
L000359,1,House,1911-04-04,1913-03-03,NY,Democrat,Martin,Littleton,M,1,1872-01-12
L000450,1,House,1893-08-07,1895-03-03,NJ,Republican,Henry,Loudenslager,M,10,1852-05-22
L000450,2,House,1895-12-02,1897-03-03,NJ,Republican,Henry,Loudenslager,M,10,1852-05-22
L000450,3,House,1897-03-15,1899-03-03,NJ,Republican,Henry,Loudenslager,M,10,1852-05-22
L000450,4,House,1899-12-04,1901-03-03,NJ,Republican,Henry,Loudenslager,M,10,1852-05-22
L000450,5,House,1901-12-02,1903-03-03,NJ,Republican,Henry,Loudenslager,M,10,1852-05-22
L000450,6,House,1903-11-09,1905-03-03,NJ,Republican,Henry,Loudenslager,M,10,1852-05-22
L000450,7,House,1905-12-04,1907-03-03,NJ,Republican,Henry,Loudenslager,M,10,1852-05-22
L000450,8,House,1907-12-02,1909-03-03,NJ,Republican,Henry,Loudenslager,M,10,1852-05-22
L000450,9,House,1909-03-15,1911-03-03,NJ,Republican,Henry,Loudenslager,M,10,1852-05-22
L000450,10,House,1911-04-04,1913-03-03,NJ,Republican,Henry,Loudenslager,M,10,1852-05-22
M000035,1,House,1903-11-09,1905-03-03,AR,Democrat,Robert,Macon,M,5,1859-07-06
M000035,2,House,1905-12-04,1907-03-03,AR,Democrat,Robert,Macon,M,5,1859-07-06
M000035,3,House,1907-12-02,1909-03-03,AR,Democrat,Robert,Macon,M,5,1859-07-06
M000035,4,House,1909-03-15,1911-03-03,AR,Democrat,Robert,Macon,M,5,1859-07-06
M000035,5,House,1911-04-04,1913-03-03,AR,Democrat,Robert,Macon,M,5,1859-07-06
M000042,1,House,1907-12-02,1909-03-03,KS,Republican,Edmond,Madison,M,3,1865-12-18
M000042,2,House,1909-03-15,1911-03-03,KS,Republican,Edmond,Madison,M,3,1865-12-18
M000042,3,House,1911-04-04,1913-03-03,KS,Republican,Edmond,Madison,M,3,1865-12-18
M000077,1,House,1907-12-02,1909-03-03,NY,Republican,George,Malby,M,3,1857-09-16
M000077,2,House,1909-03-15,1911-03-03,NY,Republican,George,Malby,M,3,1857-09-16
M000077,3,House,1911-04-04,1913-03-03,NY,Republican,George,Malby,M,3,1857-09-16
M000205,1,Senate,1911-04-04,1917-03-03,NJ,Democrat,James,Martine,M,1,1850-08-25
M000252,1,House,1911-04-04,1913-03-03,PA,Republican,Charles,Matthews,M,1,1856-10-15
M000289,1,House,1909-03-15,1911-03-03,FL,Democrat,Dannite,Mays,M,2,1852-04-28
M000289,2,House,1911-04-04,1913-03-03,FL,Democrat,Dannite,Mays,M,2,1852-04-28
M000305,1,House,1893-08-07,1895-03-03,MA,Republican,Samuel,McCall,M,10,1851-02-28
M000305,2,House,1895-12-02,1897-03-03,MA,Republican,Samuel,McCall,M,10,1851-02-28
M000305,3,House,1897-03-15,1899-03-03,MA,Republican,Samuel,McCall,M,10,1851-02-28
M000305,4,House,1899-12-04,1901-03-03,MA,Republican,Samuel,McCall,M,10,1851-02-28
M000305,5,House,1901-12-02,1903-03-03,MA,Republican,Samuel,McCall,M,10,1851-02-28
M000305,6,House,1903-11-09,1905-03-03,MA,Republican,Samuel,McCall,M,10,1851-02-28
M000305,7,House,1905-12-04,1907-03-03,MA,Republican,Samuel,McCall,M,10,1851-02-28
M000305,8,House,1907-12-02,1909-03-03,MA,Republican,Samuel,McCall,M,10,1851-02-28
M000305,9,House,1909-03-15,1911-03-03,MA,Republican,Samuel,McCall,M,10,1851-02-28
M000305,10,House,1911-04-04,1913-03-03,MA,Republican,Samuel,McCall,M,10,1851-02-28
M000381,1,House,1903-11-09,1905-03-03,PA,Republican,George,McCreary,M,5,1846-09-28
M000381,2,House,1905-12-04,1907-03-03,PA,Republican,George,McCreary,M,5,1846-09-28
M000381,3,House,1907-12-02,1909-03-03,PA,Republican,George,McCreary,M,5,1846-09-28
M000381,4,House,1909-03-15,1911-03-03,PA,Republican,George,McCreary,M,5,1846-09-28
M000381,5,House,1911-04-04,1913-03-03,PA,Republican,George,McCreary,M,5,1846-09-28
M000470,1,House,1907-12-02,1909-03-03,PA,Democrat,John,McHenry,M,3,1868-04-26
M000470,2,House,1909-03-15,1911-03-03,PA,Democrat,John,McHenry,M,3,1868-04-26
M000470,3,House,1911-04-04,1913-03-03,PA,Democrat,John,McHenry,M,3,1868-04-26
M000524,1,House,1905-12-04,1907-03-03,IL,Republican,James,McKinney,M,4,1852-04-14
M000524,2,House,1907-12-02,1909-03-03,IL,Republican,James,McKinney,M,4,1852-04-14
M000524,3,House,1909-03-15,1911-03-03,IL,Republican,James,McKinney,M,4,1852-04-14
M000524,4,House,1911-04-04,1913-03-03,IL,Republican,James,McKinney,M,4,1852-04-14
M000576,1,House,1903-11-09,1905-03-03,MI,Republican,Henry,McMorran,M,5,1844-06-11
M000576,2,House,1905-12-04,1907-03-03,MI,Republican,Henry,McMorran,M,5,1844-06-11
M000576,3,House,1907-12-02,1909-03-03,MI,Republican,Henry,McMorran,M,5,1844-06-11
M000576,4,House,1909-03-15,1911-03-03,MI,Republican,Henry,McMorran,M,5,1844-06-11
M000576,5,House,1911-04-04,1913-03-03,MI,Republican,Henry,McMorran,M,5,1844-06-11
M000803,1,House,1911-04-04,1913-03-03,KS,Republican,Alexander,Mitchell,M,1,1860-10-11
M000886,1,House,1903-11-09,1905-03-03,PA,Republican,Reuben,Moon,M,5,1847-07-22
M000886,2,House,1905-12-04,1907-03-03,PA,Republican,Reuben,Moon,M,5,1847-07-22
M000886,3,House,1907-12-02,1909-03-03,PA,Republican,Reuben,Moon,M,5,1847-07-22
M000886,4,House,1909-03-15,1911-03-03,PA,Republican,Reuben,Moon,M,5,1847-07-22
M000886,5,House,1911-04-04,1913-03-03,PA,Republican,Reuben,Moon,M,5,1847-07-22
M000904,1,House,1905-12-04,1907-03-03,TX,Democrat,John,Moore,M,4,1862-11-18
M000904,2,House,1907-12-02,1909-03-03,TX,Democrat,John,Moore,M,4,1862-11-18
M000904,3,House,1909-03-15,1911-03-03,TX,Democrat,John,Moore,M,4,1862-11-18
M000904,4,House,1911-04-04,1913-03-03,TX,Democrat,John,Moore,M,4,1862-11-18
M001008,1,House,1907-12-02,1909-03-03,WI,Republican,Elmer,Morse,M,3,1870-05-11
M001008,2,House,1909-03-15,1911-03-03,WI,Republican,Elmer,Morse,M,3,1870-05-11
M001008,3,House,1911-04-04,1913-03-03,WI,Republican,Elmer,Morse,M,3,1870-05-11
N000021,1,House,1899-12-04,1901-03-03,CA,Republican,James,Needham,M,7,1864-09-17
N000021,2,House,1901-12-02,1903-03-03,CA,Republican,James,Needham,M,7,1864-09-17
N000021,3,House,1903-11-09,1905-03-03,CA,Republican,James,Needham,M,7,1864-09-17
N000021,4,House,1905-12-04,1907-03-03,CA,Republican,James,Needham,M,7,1864-09-17
N000021,5,House,1907-12-02,1909-03-03,CA,Republican,James,Needham,M,7,1864-09-17
N000021,6,House,1909-03-15,1911-03-03,CA,Republican,James,Needham,M,7,1864-09-17
N000021,7,House,1911-04-04,1913-03-03,CA,Republican,James,Needham,M,7,1864-09-17
N000114,1,Senate,1905-12-04,1911-03-03,NV,Republican,George,Nixon,M,2,1860-04-02
N000114,2,Senate,1911-04-04,1913-03-03,NV,Republican,George,Nixon,M,2,1860-04-02
N000175,1,House,1907-12-02,1909-03-03,MN,Republican,Frank,Nye,M,3,1852-03-07
N000175,2,House,1909-03-15,1911-03-03,MN,Republican,Frank,Nye,M,3,1852-03-07
N000175,3,House,1911-04-04,1913-03-03,MN,Republican,Frank,Nye,M,3,1852-03-07
O000050,1,Senate,1911-04-04,1917-03-03,NY,Democrat,James,O’Gorman,M,1,1860-05-05
O000073,1,Senate,1909-03-15,1911-03-03,PA,Republican,George,Oliver,M,2,1848-01-26
O000073,2,Senate,1911-04-04,1917-03-03,PA,Republican,George,Oliver,M,2,1848-01-26
O000079,1,House,1897-03-15,1899-03-03,PA,Republican,Marlin,Olmsted,M,8,1847-05-21
O000079,2,House,1899-12-04,1901-03-03,PA,Republican,Marlin,Olmsted,M,8,1847-05-21
O000079,3,House,1901-12-02,1903-03-03,PA,Republican,Marlin,Olmsted,M,8,1847-05-21
O000079,4,House,1903-11-09,1905-03-03,PA,Republican,Marlin,Olmsted,M,8,1847-05-21
O000079,5,House,1905-12-04,1907-03-03,PA,Republican,Marlin,Olmsted,M,8,1847-05-21
O000079,6,House,1907-12-02,1909-03-03,PA,Republican,Marlin,Olmsted,M,8,1847-05-21
O000079,7,House,1909-03-15,1911-03-03,PA,Republican,Marlin,Olmsted,M,8,1847-05-21
O000079,8,House,1911-04-04,1913-03-03,PA,Republican,Marlin,Olmsted,M,8,1847-05-21
P000077,1,House,1911-04-04,1913-03-03,MD,Republican,Thomas,Parran,M,1,1860-02-12
P000325,1,House,1909-03-15,1911-03-03,IA,Republican,Charles,Pickett,M,2,1866-01-14
P000325,2,House,1911-04-04,1913-03-03,IA,Republican,Charles,Pickett,M,2,1866-01-14
P000508,1,House,1907-12-02,1909-03-03,MT,Republican,Charles,Pray,M,3,1868-04-06
P000508,2,House,1909-03-15,1911-03-03,MT,Republican,Charles,Pray,M,3,1868-04-06
P000508,3,House,1911-04-04,1913-03-03,MT,Republican,Charles,Pray,M,3,1868-04-06
P000538,1,House,1895-12-02,1897-03-03,IL,Republican,George,Prince,M,9,1854-03-04
P000538,2,House,1897-03-15,1899-03-03,IL,Republican,George,Prince,M,9,1854-03-04
P000538,3,House,1899-12-04,1901-03-03,IL,Republican,George,Prince,M,9,1854-03-04
P000538,4,House,1901-12-02,1903-03-03,IL,Republican,George,Prince,M,9,1854-03-04
P000538,5,House,1903-11-09,1905-03-03,IL,Republican,George,Prince,M,9,1854-03-04
P000538,6,House,1905-12-04,1907-03-03,IL,Republican,George,Prince,M,9,1854-03-04
P000538,7,House,1907-12-02,1909-03-03,IL,Republican,George,Prince,M,9,1854-03-04
P000538,8,House,1909-03-15,1911-03-03,IL,Republican,George,Prince,M,9,1854-03-04
P000538,9,House,1911-04-04,1913-03-03,IL,Republican,George,Prince,M,9,1854-03-04
P000567,1,House,1903-11-09,1905-03-03,LA,Democrat,Arsène,Pujo,M,5,1861-12-16
P000567,2,House,1905-12-04,1907-03-03,LA,Democrat,Arsène,Pujo,M,5,1861-12-16
P000567,3,House,1907-12-02,1909-03-03,LA,Democrat,Arsène,Pujo,M,5,1861-12-16
P000567,4,House,1909-03-15,1911-03-03,LA,Democrat,Arsène,Pujo,M,5,1861-12-16
P000567,5,House,1911-04-04,1913-03-03,LA,Democrat,Arsène,Pujo,M,5,1861-12-16
R000042,1,House,1901-12-02,1903-03-03,TX,Democrat,Choice,Randell,M,6,1857-01-01
R000042,2,House,1903-11-09,1905-03-03,TX,Democrat,Choice,Randell,M,6,1857-01-01
R000042,3,House,1905-12-04,1907-03-03,TX,Democrat,Choice,Randell,M,6,1857-01-01
R000042,4,House,1907-12-02,1909-03-03,TX,Democrat,Choice,Randell,M,6,1857-01-01
R000042,5,House,1909-03-15,1911-03-03,TX,Democrat,Choice,Randell,M,6,1857-01-01
R000042,6,House,1911-04-04,1913-03-03,TX,Democrat,Choice,Randell,M,6,1857-01-01
R000086,1,House,1887-12-05,1889-03-03,MD,Democrat,Isidor,Rayner,M,5,1850-04-11
R000086,2,House,1891-12-07,1893-03-03,MD,Democrat,Isidor,Rayner,M,5,1850-04-11
R000086,3,House,1893-08-07,1895-03-03,MD,Democrat,Isidor,Rayner,M,5,1850-04-11
R000086,4,Senate,1905-12-04,1911-03-03,MD,Democrat,Isidor,Rayner,M,5,1850-04-11
R000086,5,Senate,1911-04-04,1913-03-03,MD,Democrat,Isidor,Rayner,M,5,1850-04-11
R000105,1,House,1911-04-04,1913-03-03,NY,Democrat,William,Redfield,M,1,1858-06-18
R000133,1,House,1911-04-04,1913-03-03,KS,Republican,Rollin,Rees,M,1,1865-01-10
R000169,1,House,1911-04-04,1913-03-03,PA,Republican,William,Reyburn,M,1,1882-12-17
R000492,1,House,1909-03-15,1911-03-03,CO,Democrat,Atterson,Rucker,M,2,1847-04-03
R000492,2,House,1911-04-04,1913-03-03,CO,Democrat,Atterson,Rucker,M,2,1847-04-03
S000418,1,House,1909-03-15,1911-03-03,NY,Republican,James,Simmons,M,2,1861-11-25
S000418,2,House,1911-04-04,1913-03-03,NY,Republican,James,Simmons,M,2,1861-11-25
S000614,1,House,1905-12-04,1907-03-03,CA,Republican,Sylvester,Smith,M,4,1858-08-26
S000614,2,House,1907-12-02,1909-03-03,CA,Republican,Sylvester,Smith,M,4,1858-08-26
S000614,3,House,1909-03-15,1911-03-03,CA,Republican,Sylvester,Smith,M,4,1858-08-26
S000614,4,House,1911-04-04,1913-03-03,CA,Republican,Sylvester,Smith,M,4,1858-08-26
S000623,1,House,1899-12-04,1901-03-03,IA,Republican,Walter,Smith,M,7,1862-07-10
S000623,2,House,1901-12-02,1903-03-03,IA,Republican,Walter,Smith,M,7,1862-07-10
S000623,3,House,1903-11-09,1905-03-03,IA,Republican,Walter,Smith,M,7,1862-07-10
S000623,4,House,1905-12-04,1907-03-03,IA,Republican,Walter,Smith,M,7,1862-07-10
S000623,5,House,1907-12-02,1909-03-03,IA,Republican,Walter,Smith,M,7,1862-07-10
S000623,6,House,1909-03-15,1911-03-03,IA,Republican,Walter,Smith,M,7,1862-07-10
S000623,7,House,1911-04-04,1913-03-03,IA,Republican,Walter,Smith,M,7,1862-07-10
S000712,1,House,1911-04-04,1913-03-03,PA,Republican,Peter,Speer,M,1,1862-12-29
S000771,1,House,1911-04-04,1913-03-03,IL,Democrat,Edmund,Stack,M,1,1874-01-31
S001065,1,House,1895-12-02,1897-03-03,NY,Democrat,William,Sulzer,M,9,1863-03-18
S001065,2,House,1897-03-15,1899-03-03,NY,Democrat,William,Sulzer,M,9,1863-03-18
S001065,3,House,1899-12-04,1901-03-03,NY,Democrat,William,Sulzer,M,9,1863-03-18
S001065,4,House,1901-12-02,1903-03-03,NY,Democrat,William,Sulzer,M,9,1863-03-18
S001065,5,House,1903-11-09,1905-03-03,NY,Democrat,William,Sulzer,M,9,1863-03-18
S001065,6,House,1905-12-04,1907-03-03,NY,Democrat,William,Sulzer,M,9,1863-03-18
S001065,7,House,1907-12-02,1909-03-03,NY,Democrat,William,Sulzer,M,9,1863-03-18
S001065,8,House,1909-03-15,1911-03-03,NY,Democrat,William,Sulzer,M,9,1863-03-18
S001065,9,House,1911-04-04,1913-03-03,NY,Democrat,William,Sulzer,M,9,1863-03-18
S001080,1,House,1901-12-02,1903-03-03,UT,Republican,George,Sutherland,M,3,1862-03-25
S001080,2,Senate,1905-12-04,1911-03-03,UT,Republican,George,Sutherland,M,3,1862-03-25
S001080,3,Senate,1911-04-04,1917-03-03,UT,Republican,George,Sutherland,M,3,1862-03-25
S001107,1,House,1911-04-04,1913-03-03,MI,Democrat,Edwin,Sweet,M,1,1847-11-21
T000071,1,House,1905-12-04,1907-03-03,OH,Republican,Edward,Taylor,M,4,1869-08-10
T000071,2,House,1907-12-02,1909-03-03,OH,Republican,Edward,Taylor,M,4,1869-08-10
T000071,3,House,1909-03-15,1911-03-03,OH,Republican,Edward,Taylor,M,4,1869-08-10
T000071,4,House,1911-04-04,1913-03-03,OH,Republican,Edward,Taylor,M,4,1869-08-10
T000147,1,House,1911-04-04,1913-03-03,MA,Democrat,John,Thayer,M,1,1857-12-22
T000154,1,House,1907-12-02,1909-03-03,IL,Republican,Napoleon,Thistlewood,M,3,1837-03-30
T000154,2,House,1909-03-15,1911-03-03,IL,Republican,Napoleon,Thistlewood,M,3,1837-03-30
T000154,3,House,1911-04-04,1913-03-03,IL,Republican,Napoleon,Thistlewood,M,3,1837-03-30
T000413,1,House,1909-03-15,1911-03-03,VA,Democrat,Robert,Turnbull,M,2,1850-01-11
T000413,2,House,1911-04-04,1913-03-03,VA,Democrat,Robert,Turnbull,M,2,1850-01-11
U000035,1,House,1911-04-04,1913-03-03,RI,Republican,George,Utter,M,1,1854-07-24
V000122,1,House,1899-12-04,1901-03-03,NY,Republican,Edward,Vreeland,M,7,1856-12-07
V000122,2,House,1901-12-02,1903-03-03,NY,Republican,Edward,Vreeland,M,7,1856-12-07
V000122,3,House,1903-11-09,1905-03-03,NY,Republican,Edward,Vreeland,M,7,1856-12-07
V000122,4,House,1905-12-04,1907-03-03,NY,Republican,Edward,Vreeland,M,7,1856-12-07
V000122,5,House,1907-12-02,1909-03-03,NY,Republican,Edward,Vreeland,M,7,1856-12-07
V000122,6,House,1909-03-15,1911-03-03,NY,Republican,Edward,Vreeland,M,7,1856-12-07
V000122,7,House,1911-04-04,1913-03-03,NY,Republican,Edward,Vreeland,M,7,1856-12-07
W000124,1,House,1911-04-04,1913-03-03,WA,Republican,Stanton,Warburton,M,1,1865-04-13
W000198,1,Senate,1911-04-04,1913-03-03,WV,Democrat,Clarence,Watson,M,1,1864-05-08
W000242,1,House,1911-04-04,1913-03-03,MI,Republican,William,Wedemeyer,M,1,1873-03-22
W000443,1,House,1909-03-15,1911-03-03,LA,Democrat,Robert,Wickliffe,M,2,1874-05-01
W000443,2,House,1911-04-04,1913-03-03,LA,Democrat,Robert,Wickliffe,M,2,1874-05-01
W000620,1,House,1907-12-02,1909-03-03,PA,Democrat,William,Wilson,M,3,1862-04-02
W000620,2,House,1909-03-15,1911-03-03,PA,Democrat,William,Wilson,M,3,1862-04-02
W000620,3,House,1911-04-04,1913-03-03,PA,Democrat,William,Wilson,M,3,1862-04-02
W000695,1,House,1903-11-09,1905-03-03,NJ,Republican,Ira,Wood,M,5,1856-06-19
W000695,2,House,1905-12-04,1907-03-03,NJ,Republican,Ira,Wood,M,5,1856-06-19
W000695,3,House,1907-12-02,1909-03-03,NJ,Republican,Ira,Wood,M,5,1856-06-19
W000695,4,House,1909-03-15,1911-03-03,NJ,Republican,Ira,Wood,M,5,1856-06-19
